width	length	x	Vmax 
3.670000 6.260000 0.747000 7.747000 numThread:%!d(MISSING) 
0.910000 0.290000 0.065800 0.008113 numThread:%!d(MISSING) 
6.480000 0.510000 0.124900 0.202475 numThread:%!d(MISSING) 
3.300000 8.400000 0.728300 9.321849 numThread:%!d(MISSING) 
4.940000 8.950000 1.020900 20.439791 numThread:%!d(MISSING) 
9.870000 3.900000 0.860000 15.279620 numThread:%!d(MISSING) 
0.160000 5.720000 0.039700 0.018049 numThread:%!d(MISSING) 
7.690000 6.890000 1.209500 28.503852 numThread:%!d(MISSING) 
4.180000 5.550000 0.787100 8.154466 numThread:%!d(MISSING) 
1.440000 4.330000 0.325100 0.944840 numThread:%!d(MISSING) 
5.470000 6.600000 0.992700 15.962651 numThread:%!d(MISSING) 
9.830000 3.130000 0.710300 10.210583 numThread:%!d(MISSING) 
5.690000 3.350000 0.681100 5.859368 numThread:%!d(MISSING) 
0.590000 8.190000 0.144700 0.343651 numThread:%!d(MISSING) 
6.060000 9.320000 1.198000 30.392704 numThread:%!d(MISSING) 
5.800000 8.760000 1.140300 26.002945 numThread:%!d(MISSING) 
0.630000 0.910000 0.122100 0.031363 numThread:%!d(MISSING) 
3.500000 9.810000 0.783100 12.484071 numThread:%!d(MISSING) 
4.830000 7.050000 0.939400 14.336414 numThread:%!d(MISSING) 
7.520000 0.200000 0.049700 0.037102 numThread:%!d(MISSING) 
6.350000 5.040000 0.930500 13.278729 numThread:%!d(MISSING) 
3.200000 8.210000 0.707100 8.581323 numThread:%!d(MISSING) 
2.700000 3.270000 0.490700 1.930015 numThread:%!d(MISSING) 
9.380000 3.420000 0.763000 11.349988 numThread:%!d(MISSING) 
0.510000 7.970000 0.125400 0.250902 numThread:%!d(MISSING) 
7.670000 4.960000 0.982200 16.787463 numThread:%!d(MISSING) 
4.050000 8.180000 0.857600 12.944627 numThread:%!d(MISSING) 
9.790000 5.930000 1.196400 31.304256 numThread:%!d(MISSING) 
4.800000 1.380000 0.316600 0.985185 numThread:%!d(MISSING) 
0.390000 0.410000 0.066600 0.004734 numThread:%!d(MISSING) 
4.100000 1.920000 0.411200 1.479289 numThread:%!d(MISSING) 
9.650000 0.560000 0.137900 0.367386 numThread:%!d(MISSING) 
9.390000 3.210000 0.722300 10.131564 numThread:%!d(MISSING) 
5.170000 4.800000 0.829100 9.147770 numThread:%!d(MISSING) 
3.130000 9.600000 0.708300 9.931384 numThread:%!d(MISSING) 
7.040000 9.140000 1.314700 37.752468 numThread:%!d(MISSING) 
3.620000 2.310000 0.459200 1.726384 numThread:%!d(MISSING) 
2.200000 6.880000 0.499000 3.528012 numThread:%!d(MISSING) 
8.720000 9.200000 1.491700 53.197226 numThread:%!d(MISSING) 
9.790000 8.650000 1.527900 57.559754 numThread:%!d(MISSING) 
2.090000 2.110000 0.350000 0.685965 numThread:%!d(MISSING) 
5.660000 6.480000 1.004800 16.397078 numThread:%!d(MISSING) 
0.060000 2.380000 0.014900 0.001058 numThread:%!d(MISSING) 
5.060000 9.760000 1.060900 23.809311 numThread:%!d(MISSING) 
6.610000 8.860000 1.248900 32.674520 numThread:%!d(MISSING) 
4.220000 2.180000 0.457500 1.912727 numThread:%!d(MISSING) 
3.420000 8.930000 0.757700 10.700124 numThread:%!d(MISSING) 
6.990000 3.670000 0.767300 8.938632 numThread:%!d(MISSING) 
5.880000 0.030000 0.007500 0.000660 numThread:%!d(MISSING) 
9.440000 1.030000 0.250100 1.184550 numThread:%!d(MISSING) 
4.390000 7.520000 0.894500 13.333713 numThread:%!d(MISSING) 
7.670000 8.140000 1.315800 36.518085 numThread:%!d(MISSING) 
9.210000 7.320000 1.350700 40.602879 numThread:%!d(MISSING) 
1.570000 0.140000 0.034200 0.003677 numThread:%!d(MISSING) 
0.090000 8.470000 0.022400 0.008530 numThread:%!d(MISSING) 
5.880000 5.390000 0.936500 13.197738 numThread:%!d(MISSING) 
6.710000 6.660000 1.114100 22.128746 numThread:%!d(MISSING) 
7.210000 5.850000 1.070800 20.126387 numThread:%!d(MISSING) 
0.500000 2.450000 0.118000 0.068971 numThread:%!d(MISSING) 
3.960000 7.400000 0.824400 10.958068 numThread:%!d(MISSING) 
7.600000 4.810000 0.958500 15.758621 numThread:%!d(MISSING) 
8.110000 6.340000 1.177400 27.004403 numThread:%!d(MISSING) 
7.510000 8.300000 1.312600 36.385617 numThread:%!d(MISSING) 
3.230000 7.670000 0.705000 8.032206 numThread:%!d(MISSING) 
7.860000 0.690000 0.168500 0.447472 numThread:%!d(MISSING) 
0.640000 5.050000 0.154600 0.242452 numThread:%!d(MISSING) 
8.330000 5.680000 1.106400 23.466253 numThread:%!d(MISSING) 
8.930000 9.590000 1.540400 58.648593 numThread:%!d(MISSING) 
2.270000 5.580000 0.498300 2.908329 numThread:%!d(MISSING) 
8.830000 9.200000 1.501600 54.219043 numThread:%!d(MISSING) 
6.560000 0.310000 0.076600 0.076951 numThread:%!d(MISSING) 
4.870000 0.560000 0.135700 0.180095 numThread:%!d(MISSING) 
4.010000 2.260000 0.464600 1.904827 numThread:%!d(MISSING) 
4.750000 1.180000 0.274400 0.727653 numThread:%!d(MISSING) 
8.110000 1.070000 0.258100 1.085426 numThread:%!d(MISSING) 
8.530000 9.600000 1.503000 54.747160 numThread:%!d(MISSING) 
1.030000 0.020000 0.005000 0.000051 numThread:%!d(MISSING) 
5.950000 4.960000 0.898000 11.802644 numThread:%!d(MISSING) 
5.720000 7.110000 1.050500 19.043013 numThread:%!d(MISSING) 
9.160000 2.890000 0.656500 8.124003 numThread:%!d(MISSING) 
1.950000 9.310000 0.459300 3.975191 numThread:%!d(MISSING) 
6.100000 9.770000 1.220400 32.729918 numThread:%!d(MISSING) 
8.670000 6.930000 1.276000 34.177155 numThread:%!d(MISSING) 
6.590000 0.870000 0.209800 0.583065 numThread:%!d(MISSING) 
2.650000 9.410000 0.609300 7.144146 numThread:%!d(MISSING) 
5.780000 6.220000 0.998000 15.951649 numThread:%!d(MISSING) 
8.700000 7.480000 1.336900 38.720798 numThread:%!d(MISSING) 
1.130000 0.850000 0.160100 0.068688 numThread:%!d(MISSING) 
4.990000 7.160000 0.965200 15.443667 numThread:%!d(MISSING) 
0.140000 6.250000 0.034800 0.015141 numThread:%!d(MISSING) 
2.970000 6.390000 0.636900 5.527081 numThread:%!d(MISSING) 
3.260000 5.290000 0.654600 5.083456 numThread:%!d(MISSING) 
7.510000 2.830000 0.628500 6.181907 numThread:%!d(MISSING) 
3.120000 2.050000 0.404000 1.160088 numThread:%!d(MISSING) 
1.250000 3.620000 0.280900 0.591197 numThread:%!d(MISSING) 
1.490000 4.190000 0.333500 0.966960 numThread:%!d(MISSING) 
3.370000 7.900000 0.734000 8.979509 numThread:%!d(MISSING) 
4.860000 9.480000 1.021500 21.400455 numThread:%!d(MISSING) 
3.430000 5.010000 0.667300 5.139166 numThread:%!d(MISSING) 
4.500000 2.770000 0.556400 3.123222 numThread:%!d(MISSING) 
0.270000 6.100000 0.066700 0.054363 numThread:%!d(MISSING) 
4.370000 4.320000 0.724100 6.075797 numThread:%!d(MISSING) 
0.050000 7.290000 0.012500 0.002270 numThread:%!d(MISSING) 
9.620000 0.490000 0.120900 0.281415 numThread:%!d(MISSING) 
8.880000 3.520000 0.775800 11.191088 numThread:%!d(MISSING) 
0.620000 4.670000 0.149500 0.209762 numThread:%!d(MISSING) 
6.970000 8.750000 1.285000 34.941720 numThread:%!d(MISSING) 
9.290000 9.490000 1.564700 61.312945 numThread:%!d(MISSING) 
9.410000 0.170000 0.042300 0.033687 numThread:%!d(MISSING) 
7.020000 8.030000 1.245700 31.244777 numThread:%!d(MISSING) 
2.830000 6.620000 0.616100 5.303775 numThread:%!d(MISSING) 
5.300000 5.070000 0.863500 10.314109 numThread:%!d(MISSING) 
0.520000 8.540000 0.128000 0.279933 numThread:%!d(MISSING) 
2.430000 4.700000 0.509800 2.646288 numThread:%!d(MISSING) 
0.080000 4.320000 0.019900 0.003424 numThread:%!d(MISSING) 
4.680000 2.820000 0.569800 3.389904 numThread:%!d(MISSING) 
2.190000 0.710000 0.160800 0.116690 numThread:%!d(MISSING) 
3.490000 5.430000 0.692300 5.896447 numThread:%!d(MISSING) 
2.190000 4.380000 0.462800 2.021392 numThread:%!d(MISSING) 
5.750000 1.150000 0.271700 0.858117 numThread:%!d(MISSING) 
9.790000 3.890000 0.857000 15.060383 numThread:%!d(MISSING) 
6.120000 5.990000 1.009000 16.439782 numThread:%!d(MISSING) 
2.970000 6.780000 0.643900 5.948978 numThread:%!d(MISSING) 
2.500000 0.540000 0.126900 0.081579 numThread:%!d(MISSING) 
9.980000 6.990000 1.349800 42.162121 numThread:%!d(MISSING) 
9.330000 5.610000 1.134200 26.763766 numThread:%!d(MISSING) 
1.120000 5.380000 0.263900 0.758309 numThread:%!d(MISSING) 
3.090000 9.830000 0.702300 9.972779 numThread:%!d(MISSING) 
7.750000 3.900000 0.823000 11.323176 numThread:%!d(MISSING) 
4.770000 6.820000 0.921500 13.424116 numThread:%!d(MISSING) 
7.010000 8.120000 1.250700 31.682757 numThread:%!d(MISSING) 
3.200000 3.110000 0.525700 2.325228 numThread:%!d(MISSING) 
6.320000 2.420000 0.536200 3.791827 numThread:%!d(MISSING) 
0.510000 3.350000 0.122300 0.100796 numThread:%!d(MISSING) 
5.240000 5.760000 0.913600 12.262211 numThread:%!d(MISSING) 
1.990000 7.980000 0.462600 3.475029 numThread:%!d(MISSING) 
0.540000 4.870000 0.131000 0.167814 numThread:%!d(MISSING) 
1.380000 0.010000 0.002500 0.000017 numThread:%!d(MISSING) 
1.480000 7.260000 0.349200 1.790888 numThread:%!d(MISSING) 
8.350000 2.340000 0.538200 4.946554 numThread:%!d(MISSING) 
9.790000 1.500000 0.359500 2.546860 numThread:%!d(MISSING) 
7.210000 3.000000 0.656100 6.531021 numThread:%!d(MISSING) 
2.560000 8.080000 0.581300 5.619064 numThread:%!d(MISSING) 
8.950000 4.300000 0.916200 16.091578 numThread:%!d(MISSING) 
7.750000 9.320000 1.404600 45.183960 numThread:%!d(MISSING) 
4.720000 4.780000 0.791600 7.937945 numThread:%!d(MISSING) 
4.140000 7.190000 0.846600 11.386406 numThread:%!d(MISSING) 
5.140000 4.580000 0.806000 8.439710 numThread:%!d(MISSING) 
4.190000 6.550000 0.832400 10.268576 numThread:%!d(MISSING) 
5.890000 9.370000 1.176100 29.199708 numThread:%!d(MISSING) 
0.360000 4.160000 0.088000 0.064509 numThread:%!d(MISSING) 
7.880000 8.800000 1.383700 42.676450 numThread:%!d(MISSING) 
6.610000 0.450000 0.110500 0.161670 numThread:%!d(MISSING) 
2.240000 3.600000 0.448600 1.628113 numThread:%!d(MISSING) 
8.520000 1.590000 0.377200 2.447626 numThread:%!d(MISSING) 
5.520000 9.190000 1.116300 25.531742 numThread:%!d(MISSING) 
4.270000 1.350000 0.306600 0.826082 numThread:%!d(MISSING) 
4.870000 5.540000 0.862100 10.348427 numThread:%!d(MISSING) 
3.290000 4.270000 0.614300 3.851380 numThread:%!d(MISSING) 
3.400000 4.110000 0.617500 3.843552 numThread:%!d(MISSING) 
7.020000 2.110000 0.481900 3.345165 numThread:%!d(MISSING) 
4.470000 3.520000 0.651900 4.574338 numThread:%!d(MISSING) 
0.580000 5.040000 0.140600 0.199923 numThread:%!d(MISSING) 
1.190000 7.070000 0.283900 1.148565 numThread:%!d(MISSING) 
7.350000 2.780000 0.617000 5.833942 numThread:%!d(MISSING) 
6.430000 2.740000 0.596900 4.832629 numThread:%!d(MISSING) 
4.710000 7.480000 0.940000 14.897120 numThread:%!d(MISSING) 
5.160000 4.250000 0.773200 7.553954 numThread:%!d(MISSING) 
1.350000 5.990000 0.316300 1.215667 numThread:%!d(MISSING) 
1.440000 7.060000 0.339800 1.648593 numThread:%!d(MISSING) 
6.660000 6.090000 1.059300 19.105234 numThread:%!d(MISSING) 
4.410000 3.510000 0.647300 4.467572 numThread:%!d(MISSING) 
2.680000 2.930000 0.466100 1.627507 numThread:%!d(MISSING) 
6.930000 1.670000 0.389300 2.134671 numThread:%!d(MISSING) 
3.180000 3.820000 0.576100 3.116566 numThread:%!d(MISSING) 
2.110000 0.530000 0.123100 0.065113 numThread:%!d(MISSING) 
5.810000 1.860000 0.421800 2.129183 numThread:%!d(MISSING) 
2.690000 2.860000 0.461800 1.579567 numThread:%!d(MISSING) 
4.400000 7.860000 0.906100 14.180915 numThread:%!d(MISSING) 
9.740000 5.550000 1.137900 27.809461 numThread:%!d(MISSING) 
2.650000 3.710000 0.508400 2.236215 numThread:%!d(MISSING) 
6.340000 0.480000 0.117600 0.175748 numThread:%!d(MISSING) 
0.880000 5.660000 0.210800 0.506190 numThread:%!d(MISSING) 
3.970000 4.360000 0.691900 5.325588 numThread:%!d(MISSING) 
9.160000 6.890000 1.298000 36.585189 numThread:%!d(MISSING) 
4.910000 4.420000 0.774300 7.473485 numThread:%!d(MISSING) 
6.860000 7.680000 1.205900 28.259069 numThread:%!d(MISSING) 
5.530000 2.250000 0.493900 2.831610 numThread:%!d(MISSING) 
0.440000 1.030000 0.095800 0.019951 numThread:%!d(MISSING) 
8.680000 3.470000 0.763800 10.611337 numThread:%!d(MISSING) 
2.700000 2.940000 0.468700 1.654409 numThread:%!d(MISSING) 
5.810000 0.970000 0.231500 0.627580 numThread:%!d(MISSING) 
4.360000 8.280000 0.911000 14.931658 numThread:%!d(MISSING) 
0.950000 6.250000 0.227800 0.652590 numThread:%!d(MISSING) 
0.350000 1.910000 0.083100 0.026634 numThread:%!d(MISSING) 
0.210000 9.820000 0.052200 0.053555 numThread:%!d(MISSING) 
4.590000 3.840000 0.694200 5.448805 numThread:%!d(MISSING) 
8.000000 3.980000 0.842000 12.210293 numThread:%!d(MISSING) 
5.090000 1.270000 0.295200 0.902700 numThread:%!d(MISSING) 
7.290000 3.670000 0.774400 9.430824 numThread:%!d(MISSING) 
5.980000 8.510000 1.153500 26.280905 numThread:%!d(MISSING) 
4.050000 9.740000 0.885900 16.081878 numThread:%!d(MISSING) 
9.620000 1.650000 0.393300 2.999604 numThread:%!d(MISSING) 
4.140000 3.040000 0.577600 3.249434 numThread:%!d(MISSING) 
1.180000 1.560000 0.221800 0.182346 numThread:%!d(MISSING) 
7.410000 5.930000 1.091300 21.377649 numThread:%!d(MISSING) 
1.670000 2.460000 0.325800 0.600018 numThread:%!d(MISSING) 
7.690000 8.400000 1.336900 38.400801 numThread:%!d(MISSING) 
0.770000 9.390000 0.188400 0.667688 numThread:%!d(MISSING) 
2.990000 6.260000 0.637800 5.450164 numThread:%!d(MISSING) 
9.750000 7.040000 1.345500 41.306300 numThread:%!d(MISSING) 
2.930000 6.270000 0.627700 5.271079 numThread:%!d(MISSING) 
8.210000 4.540000 0.937800 15.827603 numThread:%!d(MISSING) 
2.030000 4.340000 0.434800 1.750962 numThread:%!d(MISSING) 
3.760000 0.110000 0.027300 0.005604 numThread:%!d(MISSING) 
0.880000 6.720000 0.212300 0.608648 numThread:%!d(MISSING) 
7.020000 2.570000 0.573000 4.792902 numThread:%!d(MISSING) 
0.750000 9.560000 0.183700 0.646089 numThread:%!d(MISSING) 
1.750000 2.840000 0.351400 0.786460 numThread:%!d(MISSING) 
2.370000 5.660000 0.517800 3.195240 numThread:%!d(MISSING) 
5.680000 0.270000 0.066700 0.050536 numThread:%!d(MISSING) 
7.860000 2.940000 0.653600 6.993136 numThread:%!d(MISSING) 
2.850000 9.900000 0.653800 8.664758 numThread:%!d(MISSING) 
8.540000 8.430000 1.414100 45.246054 numThread:%!d(MISSING) 
8.950000 0.460000 0.113500 0.230684 numThread:%!d(MISSING) 
8.760000 2.000000 0.468200 3.895977 numThread:%!d(MISSING) 
6.650000 0.680000 0.165400 0.364982 numThread:%!d(MISSING) 
0.510000 9.410000 0.125700 0.297710 numThread:%!d(MISSING) 
2.380000 4.110000 0.486000 2.147296 numThread:%!d(MISSING) 
8.640000 3.320000 0.735200 9.749408 numThread:%!d(MISSING) 
8.260000 4.780000 0.976200 17.410888 numThread:%!d(MISSING) 
7.810000 3.930000 0.829400 11.587220 numThread:%!d(MISSING) 
4.680000 8.010000 0.953400 16.136671 numThread:%!d(MISSING) 
0.840000 8.190000 0.204300 0.685814 numThread:%!d(MISSING) 
8.270000 8.170000 1.369900 41.138223 numThread:%!d(MISSING) 
0.810000 2.220000 0.180700 0.150662 numThread:%!d(MISSING) 
6.550000 2.540000 0.561700 4.317969 numThread:%!d(MISSING) 
0.810000 3.180000 0.188000 0.228784 numThread:%!d(MISSING) 
4.730000 7.500000 0.943500 15.056146 numThread:%!d(MISSING) 
2.590000 8.160000 0.588000 5.806721 numThread:%!d(MISSING) 
9.290000 4.150000 0.896600 15.841540 numThread:%!d(MISSING) 
0.370000 5.640000 0.090900 0.093376 numThread:%!d(MISSING) 
4.590000 1.110000 0.258700 0.624352 numThread:%!d(MISSING) 
3.150000 6.610000 0.672200 6.390987 numThread:%!d(MISSING) 
1.380000 3.170000 0.299500 0.601381 numThread:%!d(MISSING) 
7.910000 8.220000 1.343400 38.825617 numThread:%!d(MISSING) 
4.850000 6.790000 0.930400 13.708853 numThread:%!d(MISSING) 
5.240000 0.350000 0.086000 0.077581 numThread:%!d(MISSING) 
9.910000 2.140000 0.503000 5.078859 numThread:%!d(MISSING) 
4.950000 2.450000 0.518900 2.866823 numThread:%!d(MISSING) 
6.950000 4.100000 0.833100 10.713426 numThread:%!d(MISSING) 
4.470000 9.280000 0.951900 18.018329 numThread:%!d(MISSING) 
0.610000 5.940000 0.148400 0.262290 numThread:%!d(MISSING) 
6.140000 8.650000 1.180400 28.055918 numThread:%!d(MISSING) 
2.540000 5.820000 0.551000 3.738251 numThread:%!d(MISSING) 
0.660000 0.700000 0.113200 0.023246 numThread:%!d(MISSING) 
5.740000 9.000000 1.141300 26.506394 numThread:%!d(MISSING) 
3.360000 4.690000 0.643900 4.539520 numThread:%!d(MISSING) 
6.460000 9.210000 1.246800 33.214663 numThread:%!d(MISSING) 
9.840000 5.540000 1.139300 28.095992 numThread:%!d(MISSING) 
9.550000 0.650000 0.159600 0.487346 numThread:%!d(MISSING) 
0.300000 9.400000 0.074400 0.104069 numThread:%!d(MISSING) 
7.410000 8.950000 1.345300 39.740986 numThread:%!d(MISSING) 
2.450000 9.980000 0.570300 6.600829 numThread:%!d(MISSING) 
4.330000 9.120000 0.924800 16.677381 numThread:%!d(MISSING) 
0.110000 2.170000 0.027100 0.003199 numThread:%!d(MISSING) 
6.200000 1.450000 0.338800 1.445152 numThread:%!d(MISSING) 
7.310000 5.670000 1.056100 19.530175 numThread:%!d(MISSING) 
3.980000 4.960000 0.731700 6.438626 numThread:%!d(MISSING) 
8.360000 7.360000 1.302100 35.642948 numThread:%!d(MISSING) 
1.930000 4.500000 0.420000 1.675548 numThread:%!d(MISSING) 
7.890000 0.590000 0.144600 0.330602 numThread:%!d(MISSING) 
3.890000 8.780000 0.841600 13.180481 numThread:%!d(MISSING) 
5.290000 6.830000 0.985800 15.893181 numThread:%!d(MISSING) 
3.240000 5.970000 0.672300 5.894043 numThread:%!d(MISSING) 
6.740000 3.960000 0.805500 9.704681 numThread:%!d(MISSING) 
0.140000 8.580000 0.034900 0.020850 numThread:%!d(MISSING) 
1.670000 8.300000 0.394400 2.610482 numThread:%!d(MISSING) 
7.110000 7.550000 1.220000 29.113714 numThread:%!d(MISSING) 
3.990000 2.850000 0.546700 2.781701 numThread:%!d(MISSING) 
4.200000 7.720000 0.870900 12.798408 numThread:%!d(MISSING) 
4.200000 1.620000 0.358500 1.127536 numThread:%!d(MISSING) 
9.350000 1.640000 0.390400 2.874381 numThread:%!d(MISSING) 
3.240000 7.870000 0.709800 8.334690 numThread:%!d(MISSING) 
2.550000 4.040000 0.508600 2.356521 numThread:%!d(MISSING) 
8.670000 7.410000 1.327700 37.968260 numThread:%!d(MISSING) 
3.380000 0.470000 0.113100 0.086962 numThread:%!d(MISSING) 
4.200000 0.500000 0.121100 0.123561 numThread:%!d(MISSING) 
2.070000 6.700000 0.471400 3.059158 numThread:%!d(MISSING) 
6.720000 0.520000 0.127400 0.218436 numThread:%!d(MISSING) 
1.480000 2.030000 0.281900 0.378685 numThread:%!d(MISSING) 
8.270000 8.130000 1.366500 40.835378 numThread:%!d(MISSING) 
6.420000 9.170000 1.239900 32.684664 numThread:%!d(MISSING) 
5.660000 4.730000 0.855500 10.199298 numThread:%!d(MISSING) 
1.010000 4.740000 0.237600 0.541922 numThread:%!d(MISSING) 
7.700000 7.520000 1.268100 32.634993 numThread:%!d(MISSING) 
4.640000 5.510000 0.836600 9.523033 numThread:%!d(MISSING) 
3.650000 2.070000 0.424900 1.451800 numThread:%!d(MISSING) 
6.460000 0.990000 0.237300 0.732041 numThread:%!d(MISSING) 
2.240000 9.310000 0.522200 5.160564 numThread:%!d(MISSING) 
6.770000 2.160000 0.490100 3.347778 numThread:%!d(MISSING) 
1.190000 3.610000 0.269000 0.538792 numThread:%!d(MISSING) 
5.650000 4.170000 0.790900 8.327635 numThread:%!d(MISSING) 
0.640000 3.030000 0.150700 0.139232 numThread:%!d(MISSING) 
5.430000 4.740000 0.841700 9.639029 numThread:%!d(MISSING) 
9.010000 8.370000 1.445400 48.461835 numThread:%!d(MISSING) 
9.820000 0.970000 0.236200 1.098653 numThread:%!d(MISSING) 
1.840000 9.260000 0.434900 3.540161 numThread:%!d(MISSING) 
3.320000 0.530000 0.126800 0.107470 numThread:%!d(MISSING) 
6.320000 8.590000 1.200000 29.117760 numThread:%!d(MISSING) 
1.210000 6.900000 0.288100 1.154712 numThread:%!d(MISSING) 
1.790000 0.390000 0.091600 0.030437 numThread:%!d(MISSING) 
4.160000 8.610000 0.885400 14.467628 numThread:%!d(MISSING) 
8.940000 6.050000 1.181400 28.650665 numThread:%!d(MISSING) 
4.510000 0.240000 0.059200 0.031614 numThread:%!d(MISSING) 
3.500000 9.290000 0.777300 11.697158 numThread:%!d(MISSING) 
2.840000 5.860000 0.604000 4.585607 numThread:%!d(MISSING) 
0.220000 3.350000 0.054100 0.019608 numThread:%!d(MISSING) 
7.910000 6.040000 1.131600 24.133446 numThread:%!d(MISSING) 
9.750000 2.420000 0.562800 6.282775 numThread:%!d(MISSING) 
4.580000 4.040000 0.714100 5.878379 numThread:%!d(MISSING) 
4.950000 7.770000 0.984500 17.024743 numThread:%!d(MISSING) 
5.520000 5.290000 0.900200 11.684521 numThread:%!d(MISSING) 
7.910000 0.850000 0.206500 0.676533 numThread:%!d(MISSING) 
1.470000 8.790000 0.350800 2.180266 numThread:%!d(MISSING) 
1.760000 0.900000 0.189300 0.136346 numThread:%!d(MISSING) 
3.460000 2.170000 0.433600 1.464657 numThread:%!d(MISSING) 
3.100000 6.210000 0.655300 5.745006 numThread:%!d(MISSING) 
9.770000 7.060000 1.349000 41.614038 numThread:%!d(MISSING) 
9.990000 4.480000 0.967200 19.833728 numThread:%!d(MISSING) 
6.480000 0.060000 0.015000 0.002903 numThread:%!d(MISSING) 
1.870000 8.420000 0.438600 3.284453 numThread:%!d(MISSING) 
6.340000 4.080000 0.809100 9.405081 numThread:%!d(MISSING) 
2.670000 2.410000 0.421700 1.206716 numThread:%!d(MISSING) 
6.010000 1.100000 0.261300 0.827909 numThread:%!d(MISSING) 
6.230000 9.880000 1.242800 34.410139 numThread:%!d(MISSING) 
2.370000 3.270000 0.452400 1.567788 numThread:%!d(MISSING) 
8.540000 1.320000 0.316300 1.719263 numThread:%!d(MISSING) 
8.080000 3.490000 0.758500 9.821664 numThread:%!d(MISSING) 
6.450000 2.040000 0.463300 2.849181 numThread:%!d(MISSING) 
1.200000 5.740000 0.282700 0.928331 numThread:%!d(MISSING) 
4.170000 5.040000 0.757300 7.089348 numThread:%!d(MISSING) 
0.950000 5.660000 0.226700 0.586155 numThread:%!d(MISSING) 
3.410000 5.230000 0.673600 5.395159 numThread:%!d(MISSING) 
2.300000 9.130000 0.534200 5.303894 numThread:%!d(MISSING) 
9.010000 4.560000 0.961200 17.968917 numThread:%!d(MISSING) 
7.360000 7.540000 1.241400 30.619101 numThread:%!d(MISSING) 
