width	length	x	Vmax 
2.310000 6.950000 0.521600 3.902994
7.050000 9.550000 1.337000 40.229496
1.640000 9.400000 0.390500 2.891153
1.980000 9.430000 0.466300 4.150152
3.660000 5.460000 0.716800 6.425665
0.210000 7.780000 0.052100 0.042310
0.090000 9.760000 0.022400 0.009836
3.990000 7.260000 0.825400 10.830107
1.740000 8.920000 0.411700 3.055367
2.270000 3.540000 0.450600 1.627562
0.730000 6.590000 0.177200 0.415019
2.300000 9.140000 0.534200 5.310473
8.120000 7.220000 1.271700 33.165335
0.880000 4.640000 0.208600 0.407669
7.440000 0.760000 0.184900 0.510101
2.010000 1.300000 0.257400 0.302196
1.070000 2.010000 0.223000 0.217634
5.280000 3.280000 0.657100 5.122732
5.810000 3.410000 0.693900 6.205251
5.330000 9.900000 1.108000 26.512197
4.490000 4.660000 0.762100 7.087649
5.100000 5.980000 0.914600 12.417009
2.960000 0.130000 0.032100 0.006116
4.700000 5.610000 0.849200 9.970507
1.230000 4.910000 0.285800 0.816360
5.790000 1.880000 0.425700 2.162490
6.770000 6.180000 1.075800 20.015004
4.590000 5.050000 0.800600 8.252403
1.040000 9.150000 0.252200 1.167833
0.100000 9.120000 0.024900 0.011338
5.150000 5.290000 0.869800 10.531786
7.250000 9.250000 1.345000 40.233792
1.340000 0.890000 0.174800 0.093555
6.300000 2.370000 0.526400 3.638272
1.910000 7.800000 0.444700 3.136451
4.200000 7.220000 0.856600 11.730546
8.620000 0.440000 0.108600 0.203315
6.460000 9.170000 1.245000 33.016902
8.500000 4.590000 0.953500 16.866480
8.020000 6.800000 1.222500 29.681230
8.690000 4.620000 0.963200 17.547995
5.500000 9.880000 1.134200 27.898651
0.620000 9.640000 0.152400 0.448430
4.740000 3.670000 0.684000 5.309443
0.020000 7.120000 0.005000 0.000356
0.370000 2.440000 0.088700 0.038653
0.190000 8.530000 0.047200 0.038064
3.760000 1.510000 0.332100 0.869580
7.980000 0.080000 0.019900 0.006352
4.390000 7.660000 0.898800 13.659680
5.380000 4.570000 0.821000 8.985733
7.790000 7.140000 1.240600 30.683310
0.050000 0.170000 0.011400 0.000046
5.790000 7.450000 1.077600 20.738993
8.620000 1.780000 0.419600 3.071546
0.340000 1.060000 0.077100 0.012976
9.380000 5.340000 1.095100 24.800108
4.110000 5.770000 0.789200 8.374560
0.660000 0.650000 0.109200 0.020813
0.970000 0.230000 0.053700 0.005679
1.100000 9.080000 0.266200 1.291501
7.470000 3.370000 0.726800 8.379880
8.720000 9.400000 1.506800 54.912844
1.520000 6.110000 0.353400 1.552798
3.580000 4.530000 0.662100 4.788071
9.160000 1.240000 0.298800 1.643545
2.170000 5.370000 0.476800 2.561422
7.430000 9.560000 1.382800 43.823420
4.390000 2.830000 0.560900 3.131358
9.890000 1.110000 0.269300 1.438975
6.270000 7.350000 1.124300 23.064756
3.980000 4.110000 0.673900 4.899700
4.570000 1.880000 0.411900 1.629780
0.510000 8.670000 0.125600 0.273655
5.820000 1.850000 0.419900 2.112516
6.650000 6.810000 1.121400 22.572171
2.210000 7.150000 0.503200 3.720881
5.300000 0.400000 0.098000 0.102039
1.060000 0.230000 0.054000 0.006272
1.720000 5.700000 0.392700 1.803744
7.050000 6.890000 1.161400 25.074705
5.490000 6.400000 0.982200 15.359792
5.280000 2.230000 0.486500 2.633862
7.500000 5.220000 1.010100 17.711360
8.780000 9.810000 1.542000 59.076018
0.970000 2.840000 0.218300 0.279855
0.400000 6.460000 0.098400 0.125232
9.860000 4.760000 1.013200 21.696593
1.060000 5.740000 0.251600 0.733628
0.940000 6.020000 0.225100 0.614093
5.980000 9.480000 1.192800 30.416533
8.670000 3.290000 0.729900 9.631839
2.480000 5.180000 0.528800 3.100725
9.940000 4.920000 1.041900 23.215360
7.530000 5.230000 1.012700 17.864070
4.070000 0.360000 0.087900 0.063052
9.580000 2.510000 0.581000 6.592877
8.880000 7.620000 1.363000 41.050392
4.870000 7.070000 0.945600 14.587402
5.500000 3.880000 0.747400 7.140064
1.180000 8.540000 0.284100 1.385598
8.100000 7.390000 1.286800 34.251210
3.810000 8.410000 0.821000 12.046553
4.520000 9.050000 0.955400 17.796810
8.960000 5.790000 1.146800 26.730074
2.180000 1.170000 0.243400 0.281564
7.630000 1.010000 0.243600 0.909665
1.450000 6.560000 0.340200 1.539385
3.840000 6.230000 0.771000 8.306002
7.640000 3.760000 0.797200 10.437223
3.740000 1.470000 0.324400 0.823487
3.570000 6.780000 0.745900 8.197394
0.550000 5.190000 0.133700 0.185994
0.790000 1.680000 0.169000 0.102513
5.110000 4.960000 0.838900 9.450348
0.880000 6.020000 0.211400 0.540981
0.510000 6.610000 0.124900 0.206700
9.200000 1.100000 0.266300 1.309632
2.460000 9.880000 0.571900 6.576042
7.060000 0.540000 0.132300 0.247593
6.570000 5.290000 0.971200 15.045203
9.070000 6.200000 1.206800 30.415937
1.390000 5.290000 0.321700 1.116026
4.180000 7.150000 0.851400 11.488625
0.700000 0.310000 0.067100 0.006674
6.020000 5.700000 0.975600 14.880941
1.630000 5.620000 0.373700 1.607118
3.200000 5.940000 0.665100 5.732766
6.990000 0.480000 0.117900 0.194461
9.080000 1.000000 0.242700 1.073409
7.000000 9.760000 1.341000 40.984720
8.110000 3.720000 0.799800 11.040961
4.040000 1.450000 0.324200 0.881405
9.760000 6.640000 1.294400 37.604864
4.150000 7.730000 0.863300 12.559841
3.330000 8.130000 0.730200 9.105217
4.370000 6.540000 0.856700 10.984903
0.130000 3.110000 0.032200 0.006433
8.150000 8.690000 1.401200 44.116123
6.710000 9.090000 1.272600 34.688255
5.660000 1.630000 0.373900 1.620312
3.700000 4.060000 0.644600 4.305828
1.080000 5.780000 0.256200 0.766010
5.160000 3.300000 0.655600 5.018286
6.670000 5.680000 1.019300 17.190270
2.380000 3.660000 0.470500 1.840898
5.660000 0.820000 0.197000 0.441933
7.410000 5.490000 1.039900 18.902312
1.390000 3.960000 0.311700 0.797278
8.580000 0.520000 0.128000 0.281285
9.130000 2.040000 0.478300 4.235376
3.090000 3.120000 0.517500 2.217319
0.000000 2.590000 0.000000 0.000000
5.700000 9.650000 1.157900 28.739541
9.290000 2.960000 0.671700 8.628976
6.430000 4.990000 0.929200 13.302820
9.390000 1.220000 0.294400 1.635485
0.000000 3.840000 0.000000 0.000000
8.610000 0.990000 0.240000 0.995112
5.360000 4.220000 0.781600 7.884264
8.800000 2.300000 0.532500 5.086826
6.810000 2.540000 0.564900 4.524972
6.140000 8.840000 1.188900 28.904642
3.710000 9.010000 0.812800 12.510653
3.560000 3.160000 0.557000 2.787515
5.000000 3.620000 0.691200 5.595086
2.130000 7.990000 0.492300 3.950208
5.000000 4.080000 0.745100 6.772721
8.250000 7.780000 1.334100 38.065936
7.740000 0.830000 0.201600 0.631279
2.570000 5.340000 0.547400 3.428103
7.510000 6.810000 1.189100 27.043834
9.960000 7.560000 1.419500 47.721093
4.310000 9.690000 0.931900 17.840713
4.150000 0.530000 0.128000 0.136570
4.540000 6.630000 0.883200 11.914086
3.920000 3.680000 0.632400 4.055479
8.470000 0.850000 0.206900 0.727070
8.620000 1.770000 0.417400 3.038972
5.870000 4.280000 0.815300 9.157341
2.680000 8.580000 0.609500 6.554820
2.110000 0.640000 0.146000 0.092369
9.430000 3.310000 0.742200 10.765973
6.990000 5.900000 1.062700 19.513211
9.060000 4.830000 1.006300 19.980433
6.850000 0.370000 0.091200 0.114077
6.540000 3.560000 0.738100 7.788392
1.640000 8.590000 0.388500 2.619507
1.030000 8.640000 0.249400 1.078557
1.160000 4.970000 0.271100 0.741593
7.760000 9.570000 1.420700 47.018481
0.490000 5.470000 0.119600 0.156901
8.260000 3.480000 0.759500 10.039907
0.370000 8.860000 0.091500 0.148468
6.670000 8.940000 1.260200 33.570181
9.020000 4.200000 0.900400 15.595202
1.070000 6.720000 0.256000 0.886800
5.230000 7.880000 1.027500 19.002970
0.060000 5.550000 0.015000 0.002484
6.650000 8.570000 1.238400 31.490211
7.800000 6.760000 1.204100 28.253045
9.280000 7.620000 1.388100 43.729462
3.410000 6.540000 0.714100 7.234237
4.460000 8.060000 0.921100 14.992705
2.810000 1.940000 0.376400 0.919285
4.830000 7.220000 0.946600 14.808370
8.110000 6.890000 1.237700 30.787175
1.030000 3.430000 0.235300 0.389536
8.600000 8.100000 1.389800 43.037737
3.870000 3.030000 0.562400 2.941439
5.490000 6.720000 1.002100 16.472856
5.750000 9.960000 1.175000 30.401950
6.680000 0.860000 0.207600 0.578495
7.850000 8.060000 1.325500 37.274904
9.760000 7.880000 1.445200 49.536479
8.110000 2.830000 0.635100 6.775704
2.220000 0.590000 0.136400 0.084248
8.040000 8.180000 1.351500 39.505357
9.000000 2.690000 0.614700 6.976684
2.600000 5.470000 0.555200 3.605502
1.570000 8.930000 0.373700 2.515377
9.170000 2.310000 0.536500 5.373578
3.990000 0.410000 0.099700 0.079591
7.800000 5.930000 1.112800 22.979106
0.030000 1.490000 0.007500 0.000166
7.000000 0.510000 0.125100 0.219375
5.330000 8.580000 1.067800 21.981722
2.320000 0.440000 0.104300 0.050959
8.440000 9.320000 1.474600 51.582671
0.350000 4.030000 0.085500 0.059060
8.950000 1.370000 0.328400 1.942391
7.190000 1.510000 0.355600 1.840324
3.880000 7.920000 0.823400 11.535266
0.810000 0.990000 0.147800 0.052794
6.660000 5.550000 1.005000 16.543305
0.910000 2.120000 0.198000 0.175455
7.830000 9.520000 1.425400 47.333658
0.950000 4.150000 0.222300 0.416303
2.230000 1.010000 0.217700 0.224487
6.780000 4.110000 0.829100 10.411530
6.350000 8.490000 1.198700 28.866627
1.570000 4.990000 0.356800 1.306712
8.610000 2.990000 0.671400 8.037015
1.940000 2.470000 0.359600 0.768601
7.870000 8.190000 1.337500 38.319943
6.060000 4.530000 0.855300 10.488286
1.300000 2.690000 0.276700 0.441388
4.420000 3.990000 0.698100 5.475291
5.470000 2.770000 0.583800 4.024814
3.310000 9.210000 0.739900 10.467966
6.630000 0.170000 0.042200 0.023645
2.570000 2.980000 0.458700 1.563549
8.050000 1.340000 0.319900 1.659840
6.080000 6.940000 1.077900 20.236665
6.440000 7.550000 1.154900 24.995586
9.390000 8.440000 1.479500 52.149876
5.550000 0.230000 0.056900 0.035943
7.330000 5.110000 0.988300 16.578084
7.230000 8.870000 1.320900 37.746339
7.600000 6.260000 1.138900 24.137920
1.940000 9.240000 0.456800 3.903912
1.820000 6.400000 0.418000 2.288540
6.040000 0.350000 0.086200 0.089828
4.460000 8.790000 0.939600 16.758135
4.500000 7.190000 0.899600 13.097702
2.420000 7.260000 0.546200 4.472343
7.150000 1.570000 0.368600 1.968538
0.850000 0.590000 0.114300 0.025669
1.300000 7.440000 0.309500 1.437659
6.660000 0.390000 0.096000 0.122944
6.690000 5.600000 1.012200 16.885844
4.840000 9.410000 1.016600 21.048909
3.800000 5.980000 0.756400 7.728426
4.690000 0.200000 0.049500 0.022953
3.540000 6.300000 0.728400 7.349086
4.020000 4.880000 0.731400 6.391312
3.530000 9.250000 0.782500 11.816552
8.090000 8.220000 1.359000 40.167615
1.670000 1.850000 0.292200 0.401464
9.590000 4.750000 1.005800 20.873056
3.690000 2.680000 0.511200 2.260431
1.510000 8.870000 0.360100 2.317860
2.030000 5.940000 0.456800 2.563321
0.810000 2.660000 0.184700 0.186406
7.760000 4.460000 0.912400 14.270337
6.420000 7.500000 1.149600 24.637603
6.420000 5.760000 1.010500 16.620564
6.990000 5.970000 1.070000 19.875785
6.770000 5.640000 1.021400 17.368584
7.490000 2.480000 0.560200 4.851393
4.000000 4.930000 0.732200 6.434116
9.020000 4.000000 0.865300 14.314281
4.520000 9.320000 0.961200 18.470425
9.120000 4.470000 0.948600 17.627663
8.540000 1.140000 0.274800 1.296378
6.490000 7.110000 1.129800 23.182516
4.350000 9.750000 0.940000 18.272566
4.550000 6.300000 0.869500 11.147834
7.540000 0.980000 0.236500 0.847372
8.000000 1.060000 0.255600 1.050479
3.310000 2.240000 0.437400 1.454152
4.760000 6.640000 0.912000 12.895476
1.230000 7.220000 0.293300 1.251784
2.060000 8.570000 0.480300 4.018081
6.970000 4.160000 0.842700 11.020216
9.480000 3.690000 0.815500 13.179370
3.700000 9.150000 0.813000 12.686683
4.490000 1.310000 0.300100 0.828570
7.490000 0.510000 0.125300 0.235301
9.170000 5.100000 1.052000 22.270562
3.910000 0.500000 0.120700 0.114508
7.190000 4.060000 0.834300 11.015994
6.480000 9.860000 1.276900 36.628646
1.400000 2.650000 0.292300 0.492270
8.930000 2.790000 0.634500 7.393436
8.490000 7.360000 1.310800 36.449188
9.280000 4.240000 0.912200 16.428492
2.750000 4.280000 0.545600 2.885996
9.110000 3.360000 0.748400 10.615990
7.330000 0.050000 0.012500 0.002283
4.390000 1.530000 0.343400 1.072280
8.900000 7.130000 1.311600 37.102911
5.810000 5.450000 0.936900 13.188403
9.140000 6.490000 1.247500 33.117102
2.030000 6.080000 0.458100 2.634735
4.510000 8.300000 0.935500 15.871816
8.810000 7.020000 1.294100 35.683220
2.460000 4.560000 0.511100 2.599786
1.810000 0.200000 0.048500 0.008557
5.000000 5.050000 0.837500 9.398320
9.410000 6.810000 1.300500 37.271135
6.310000 6.700000 1.082700 20.348375
8.790000 6.810000 1.269000 33.893142
3.670000 3.130000 0.561300 2.870292
9.100000 4.120000 0.887900 15.244701
7.660000 3.290000 0.715700 8.285284
5.410000 8.680000 1.082900 22.885324
5.830000 1.410000 0.328600 1.279596
1.040000 9.910000 0.252800 1.270500
3.450000 7.370000 0.738800 8.586459
4.010000 1.320000 0.298400 0.736578
5.630000 0.790000 0.190100 0.408975
5.050000 4.220000 0.763300 7.243660
4.280000 8.860000 0.910900 15.759757
6.340000 4.360000 0.847000 10.491142
7.380000 6.690000 1.168300 25.651122
0.990000 7.460000 0.238700 0.854374
5.690000 1.450000 0.336400 1.311747
4.000000 5.000000 0.736200 6.564226
6.970000 2.830000 0.621400 5.648658
2.050000 9.450000 0.481700 4.442016
2.790000 0.010000 0.002500 0.000035
9.830000 9.360000 1.597700 65.345379
2.080000 1.320000 0.262800 0.324509
0.780000 1.880000 0.170700 0.115193
1.650000 9.840000 0.393700 3.074314
2.920000 6.640000 0.632600 5.626483
2.560000 6.500000 0.564800 4.338692
7.380000 5.290000 1.013600 17.702641
3.690000 4.860000 0.692800 5.546839
5.620000 9.640000 1.145500 28.024452
6.020000 8.440000 1.155400 26.267359
1.340000 3.390000 0.295500 0.619501
8.310000 9.450000 1.470900 51.389303
9.890000 8.630000 1.532700 58.206074
3.010000 9.040000 0.679500 8.616964
4.450000 5.990000 0.842100 10.028553
1.820000 3.290000 0.375900 1.019180
1.460000 3.950000 0.325100 0.868725
7.480000 0.060000 0.015000 0.003352
4.990000 2.860000 0.585500 3.776645
1.900000 8.020000 0.443500 3.204611
0.560000 4.840000 0.135700 0.178920
7.310000 5.210000 1.000200 17.045100
2.010000 0.020000 0.005000 0.000100
6.770000 7.440000 1.180200 26.435305
6.690000 5.730000 1.025800 17.502087
4.890000 1.510000 0.343900 1.188191
6.800000 2.330000 0.524100 3.864010
4.750000 4.420000 0.762700 7.118986
7.200000 5.920000 1.077800 20.466494
9.350000 5.210000 1.074200 23.684411
0.330000 0.960000 0.074200 0.010936
3.580000 8.610000 0.783100 11.108120
9.350000 0.460000 0.113600 0.241262
6.610000 2.700000 0.592300 4.869684
4.940000 9.530000 1.035800 22.159568
6.810000 4.180000 0.840300 10.773001
6.590000 4.350000 0.856000 11.015148
0.180000 9.060000 0.044800 0.036329
9.240000 8.500000 1.474500 51.491517
5.190000 0.490000 0.119500 0.148503
0.670000 8.610000 0.164100 0.464521
8.920000 2.030000 0.475300 4.088612
0.330000 1.560000 0.077700 0.019055
2.600000 9.530000 0.599600 6.997203
9.070000 1.360000 0.326300 1.942943
0.980000 7.600000 0.236600 0.854567
9.770000 8.420000 1.503400 55.040307
9.660000 3.760000 0.831000 13.944017
4.900000 0.800000 0.191200 0.360708
5.770000 9.150000 1.151000 27.334942
8.260000 1.300000 0.311200 1.610534
4.840000 4.250000 0.752700 6.888818
6.100000 1.530000 0.355500 1.569032
0.570000 3.930000 0.137000 0.148258
9.870000 6.670000 1.303000 38.465727
3.350000 0.170000 0.041900 0.011797
7.840000 7.290000 1.258300 31.974306
5.030000 1.540000 0.351000 1.273029
3.630000 0.430000 0.104100 0.079007
5.860000 2.420000 0.529900 3.459840
5.320000 3.200000 0.646900 4.964791
7.560000 8.790000 1.351000 39.956506
6.900000 7.710000 1.211900 28.676085
2.560000 0.550000 0.129300 0.086712
0.850000 2.530000 0.191700 0.192007
2.740000 1.680000 0.337800 0.700423
0.380000 1.640000 0.088900 0.026284
1.230000 9.130000 0.296400 1.612387
1.360000 5.590000 0.316800 1.140584
0.020000 2.320000 0.005000 0.000116
6.460000 3.420000 0.713700 7.156954
3.980000 3.120000 0.578800 3.205787
2.870000 7.980000 0.641500 6.817951
3.440000 6.440000 0.716400 7.200144
6.300000 4.100000 0.810300 9.401185
0.330000 2.140000 0.079100 0.026931
3.860000 4.060000 0.659400 4.593339
0.780000 4.910000 0.186600 0.344383
8.260000 8.060000 1.359700 40.233698
5.510000 9.440000 1.122800 26.369406
0.630000 0.800000 0.116700 0.026224
6.390000 3.430000 0.713500 7.092824
3.880000 3.630000 0.624800 3.912125
9.490000 9.700000 1.598900 65.416024
4.110000 8.680000 0.878200 14.310607
3.410000 0.550000 0.131500 0.118769
7.400000 7.370000 1.230800 29.834152
9.080000 7.750000 1.389400 43.522296
6.940000 4.100000 0.832800 10.693151
9.420000 7.510000 1.384200 43.656597
8.970000 8.780000 1.478900 51.767757
5.050000 5.860000 0.901700 11.875531
5.090000 9.900000 1.069200 24.494451
5.460000 8.170000 1.070400 21.420974
9.040000 8.700000 1.477500 51.650925
3.940000 9.200000 0.857500 14.280912
2.870000 6.220000 0.616300 5.032933
9.240000 1.150000 0.278000 1.434006
8.410000 5.450000 1.078500 22.207533
4.130000 0.920000 0.215800 0.389799
7.340000 8.080000 1.280600 33.773573
0.100000 1.030000 0.024400 0.001226
0.710000 7.220000 0.172900 0.432870
9.520000 0.940000 0.228900 1.000246
4.740000 7.810000 0.955800 15.945644
2.390000 1.920000 0.352800 0.721665
7.310000 5.070000 0.982200 16.305792
1.750000 5.240000 0.394900 1.687440
8.510000 4.940000 1.008100 19.140364
8.210000 8.500000 1.391900 43.172903
4.070000 3.380000 0.612900 3.755223
3.840000 0.610000 0.146000 0.164727
7.000000 9.360000 1.321400 38.674978
4.610000 9.650000 0.983300 19.971118
3.140000 2.430000 0.453000 1.542291
6.970000 4.110000 0.835300 10.798221
2.460000 2.550000 0.417300 1.163521
8.300000 1.260000 0.302100 1.524670
2.690000 7.590000 0.602400 5.712739
0.060000 9.380000 0.015000 0.004208
1.540000 9.710000 0.368500 2.655160
4.460000 7.800000 0.913600 14.366532
6.910000 0.410000 0.100900 0.140922
0.460000 2.780000 0.109800 0.067584
0.800000 1.490000 0.166400 0.089963
1.020000 9.170000 0.247500 1.127208
7.270000 2.510000 0.564000 4.787370
8.410000 8.700000 1.425200 46.349551
2.290000 0.010000 0.002500 0.000029
6.600000 8.780000 1.243600 32.185646
6.450000 7.760000 1.169200 26.063164
6.110000 9.570000 1.214500 31.924373
1.690000 6.530000 0.391600 2.040705
0.990000 2.150000 0.212700 0.207108
4.740000 5.350000 0.836200 9.433511
4.390000 8.880000 0.929900 16.517358
9.960000 1.000000 0.243400 1.183325
3.310000 4.830000 0.643700 4.612280
7.330000 9.320000 1.358100 41.379423
4.720000 8.170000 0.964400 16.800270
9.610000 5.850000 1.178700 29.856979
8.120000 1.510000 0.358300 2.104603
5.080000 2.740000 0.569300 3.593284
8.190000 8.570000 1.395600 43.540746
6.980000 3.670000 0.767100 8.922247
4.950000 8.890000 1.020700 20.332179
0.950000 0.160000 0.038200 0.002790
4.220000 4.830000 0.749000 6.793208
5.230000 4.540000 0.808100 8.538408
9.840000 0.690000 0.169400 0.565258
3.480000 2.970000 0.532500 2.449806
1.440000 9.850000 0.345900 2.370164
5.450000 8.560000 1.084200 22.740742
1.690000 8.830000 0.400300 2.858682
9.600000 0.670000 0.164500 0.520052
4.240000 0.400000 0.097500 0.080849
8.990000 0.280000 0.069400 0.086735
5.320000 5.900000 0.931300 12.999930
6.560000 8.910000 1.245300 32.531104
6.390000 5.210000 0.951800 14.118842
9.410000 5.460000 1.114300 25.858419
4.960000 9.560000 1.039800 22.404097
4.530000 5.400000 0.818000 8.910487
9.400000 6.550000 1.267000 34.936076
8.480000 4.930000 1.005600 18.986868
5.550000 7.000000 1.025100 17.758125
4.730000 0.440000 0.107300 0.109207
4.290000 5.490000 0.796800 8.371382
6.050000 0.940000 0.225200 0.617400
8.880000 1.520000 0.362300 2.350170
4.610000 4.160000 0.728000 6.208687
3.870000 9.060000 0.842700 13.576361
3.370000 4.710000 0.646100 4.588282
4.540000 7.520000 0.916800 14.109252
6.580000 8.960000 1.250200 32.946001
6.710000 5.260000 0.975800 15.361717
3.020000 2.370000 0.439500 1.402986
5.460000 8.410000 1.079900 22.275000
5.720000 2.530000 0.547600 3.633689
3.980000 2.020000 0.425500 1.556394
5.850000 0.070000 0.017400 0.003562
3.040000 9.960000 0.693200 9.827708
5.300000 8.070000 1.044600 20.059613
0.590000 3.240000 0.140200 0.128464
3.180000 9.320000 0.715700 9.872370
8.590000 6.410000 1.211000 29.788159
8.880000 1.540000 0.366800 2.409603
